CINC	CSCH	k0	k4	sites
g15044	g9125	0.1491697502874127	0.6884990056644833	1247.0
g15043	g9126	0.0212242561299202	0.3884573186511411	1037.0
g15042	g9127	0.1675090104743658	0.6829200428738776	636.0
g15041	g9128	0.1425840757771561	0.46222835671280976	4021.0
g15040	g9129	0.1906800884282882	0.6772132472194685	6780.0
g15039	g9130	0.1516676181039089	0.41142446381162834	2068.0
g15037	g9131	0.0382736100093344	0.17368270908193845	609.0
g15036	g9133	0.2449132060133654	0.4922887359336536	2199.0
g15035	g9134	0.0215377326874172	0.2057175344522822	1401.0
g15034	g9135	0.1101789910257231	0.40272143402617455	2132.0
g15032	g9137	0.4618203877083939	0.6305873845245074	576.0
g15031	g9138	0.4183769251437949	0.7854892457104194	664.0
g15030	g9139	0.1343227108303767	0.3947024596450983	1284.0
g15028	g9141	0.2202569928077208	0.52759761483792	3250.0
g15027	g9142	0.2229013745942824	0.41805144620655166	3203.0
g15026	g9143	0.2039222014585405	0.41185088285088	2623.0
g15025	g9144	0.0371264482490964	0.25431752937246893	1193.0
g15024	g9145	0.2705090219342711	0.6150639726467391	4148.0
g15023	g9146	0.27377178010351	0.42919896674962177	1492.0
g15022	g9147	0.3579531907287979	0.7964995020154476	4558.0
g15021	g9148	0.1843497813167964	0.5030348307732542	728.0
g15020	g9149	0.131328987573159	0.25289785273437104	2218.0
g15019	g9150	0.1611940776650778	0.47047996932638325	6722.0
g15018	g9151	0.2513980148886273	0.5959050781350295	13515.0
g15017	g9152	0.2107841243241527	0.6374233476400402	8665.0
g15014	g9153	0.0223688527970421	0.25749999525086875	541.0
g15015	g9154	0.0111942376625067	0.1849313121877571	2178.0
g15016	g9155	0.2972555164949871	0.5712749333960407	5291.0
g15013	g9156	0.0907075230325477	0.4426015966679059	1594.0
g15012	g9157	0.2060211576937273	0.6602690419860687	4604.0
g15011	g9158	0.0728205738336849	0.2769640886479966	1376.0
g15010	g9159	0.3342808313302361	0.792395152575812	6839.0
g8545	g9161	0.2801019721621359	0.5508289864786925	2711.0
g8544	g9162	0.0499111156423407	0.32578233870193823	1961.0
g8542	g9164	0.4315527420535488	0.9133723792405217	7256.0
g8541	g9165	0.0786746849626465	0.4408399986765892	357.0
g8539	g9167	0.0589217418773266	0.31874364784388975	906.0
g8538	g9168	0.0986851812853021	0.3880709879706544	2023.0
g8537	g9172	0.1117368580613381	0.5241304254210997	1915.0
g8536	g9173	0.1887258212127276	0.5109982222000288	2746.0
g8534	g9175	0.3330267196350166	0.6653518732378317	2520.0
g8533	g9176	0.0149630898145115	0.4408399986765892	206.0
g8532	g9177	0.1732849323791462	0.37292031589229385	963.0
g8531	g9178	0.3170079277419643	0.7131590573711136	1795.0
g8530	g9179	0.1486066868315943	0.5515304540522085	2474.0
g8546	g9181	0.1275846913674665	0.4217306847008506	1934.0
g8547	g9182	0.021430029333042	0.2838062300404884	1320.0
g8548	g9183	0.0781487082681547	0.36164917675466535	1642.0
g8549	g9184	0.1013112962094919	0.2801351312261715	1072.0
g8550	g9185	0.1700499209672789	0.3316609877376795	1414.0
g8551	g9186	0.1196477267592729	0.4882397773017505	989.0
g8552	g9187	0.0928318047618846	0.29144546973203117	4073.0
g8553	g9188	0.1468084328445715	0.6515167877763909	615.0
g8555	g9189	0.132209431753494	0.6717535835035645	719.0
g8556	g9190	0.3244956381874909	0.5768498156534005	967.0
g8557	g9191	0.1398671024570492	0.4587918543386035	10375.0
g8558	g9192	0.1946289536042965	0.6113066572677258	12970.0
g8559	g9196	0.0616531063523051	0.2667776989118254	6539.0
g8561	g9198	0.0813086261739373	0.5675537125061074	3574.0
g8562	g9199	0.2066201669319627	0.675494239636844	1854.0
g4591	g9200	0.0399262663907015	0.23366993718098747	1240.0
g8564	g9201	0.0663060677139512	0.35689623010483873	1511.0
g8565	g9202	0.0267090538416577	0.33225227057042217	1020.0
g8566	g9203	0.0521495847867525	0.2583893234183133	1821.0
g8567	g9204	0.0293435958691741	0.18785022795230116	1717.0
g8568	g9205	0.0977828154400956	0.3773939991831897	1273.0
g8569	g9206	0.152141501346923	0.5645714748673987	4696.0
g8570	g9207	0.1215550469730054	0.4843698932774048	1112.0
g8571	g9208	0.1970491873141742	0.469534472647234	1417.0
g8572	g9209	0.1099994323538771	0.5790523488819059	1690.0
g8574	g9211	0.1226808403568518	0.4535118946309399	831.0
g8577	g9212	0.1268760201706586	0.39791180822454886	1783.0
g8579	g9214	0.0161731334368803	0.38120595148078906	569.0
g8580	g9215	0.2017103451988965	0.6423154067874042	3717.0
g8581	g9216	0.0308606147283459	0.2526126199219474	1982.0
g8582	g9217	0.1396367437682613	0.634897910896159	2511.0
g8583	g9218	0.0292363448031839	0.35378587023702374	426.0
g8584	g9219	0.0352508488752998	0.40172070274993676	1126.0
g8585	g9220	0.1619637206546278	0.7739406856270781	400.0
g8586	g9221	0.0677522337578739	0.3127551514112519	1334.0
g8587	g9222	0.2336937273281017	0.4982708053811012	2808.0
g8588	g9223	0.2704450154482417	0.6442045765520171	936.0
g11624	g9243	0.0603616286510303	0.24865958871386779	881.0
g11625	g9244	0.0226510008878087	0.21338437326787643	1485.0
g11626	g9245	0.0678428326164385	0.44415767066107914	3510.0
g11627	g9246	0.2278754036847413	0.5055352568898945	2318.0
g23	g9248	0.2282380420730408	0.787807640137674	1695.0
g11628	g9249	0.097908965452676	0.3489063426883101	1629.0
g11629	g9250	0.1854162398453648	0.7154369341349844	940.0
g11630	g9252	0.180202134970213	0.7743759476670353	4918.0
g11631	g9253	0.1146294031720856	0.5509851836000236	393.0
g11636	g9257	0.067286474491523	0.31578737934364687	943.0
g11637	g9258	0.0356603669473762	0.38140296993598377	1225.0
g11638	g9259	0.1468084328445715	0.5243649034651178	1382.0
g11639	g9260	0.0784936220600988	0.3762067264957999	1130.0
g11640	g9261	0.0255072404553967	0.3397255815698758	959.0
g11641	g9264	0.0306164958901913	0.28235817842618405	765.0
g11643	g9265	0.0454498432323978	0.3969861723350888	1293.0
g11644	g9267	0.0529248269507864	0.4490592590188789	1930.0
g11645	g9268	0.068931278212528	0.33947656839755835	4832.0
g11646	g9269	0.0244031199594522	0.2134714762236679	2360.0
g11647	g9270	0.095440479930111	0.5045849083016338	1429.0
g11648	g9271	0.1759544240999004	0.6273870635879364	2415.0
g11650	g9272	0.3475640629636884	0.8938856035749558	1382.0
g11652	g9274	0.1740986536333275	0.6898823501088922	3103.0
g11653	g9275	0.1611158012780202	0.6721828499466481	2681.0
g11654	g9276	0.2520417425519975	0.9292721006233929	1959.0
g11655	g9277	0.2326161962278796	0.9749447859670038	2985.0
g11656	g9279	0.2954760642229125	0.9366708687880856	1672.0
g11657	g9280	0.2861916443377758	0.9531842152507839	2459.0
g11659	g9281	0.1849393799515949	0.6354733952904027	2299.0
g11660	g9282	0.2578050514223857	0.8292878357188905	5023.0
g11661	g9283	0.3662701774441219	1.0005953488386499	2524.0
g11662	g9284	0.205345083730532	0.7394327746139367	2435.0
g11663	g9285	0.2650829425179644	0.7483919968283954	3659.0
g11664	g9286	0.2920471523767231	0.8123849127219733	2850.0
g11665	g9287	0.1960725911067706	0.7275230672639174	2099.0
g11667	g9290	0.191243177257661	0.6834397033831483	818.0
g11668	g9291	0.033945783979647	0.35584348469633686	1049.0
g11669	g9292	0.3564925544036584	1.0275817775241551	1328.0
g11671	g9293	0.4183641316940407	1.1823509198973978	1507.0
g11673	g9295	0.2130247790346832	0.5134041045175088	1578.0
g11674	g9296	0.0507573713647458	0.2841289747446315	5237.0
g11676	g9298	0.0460900192247427	0.4314635446860584	6392.0
g11677	g9299	0.0535379378083458	0.544452752537202	516.0
g11678	g9300	0.0441303750172001	0.6271860181504639	208.0
g11679	g9301	0.1095494428376862	0.28912198028567626	2212.0
g11680	g9302	0.0398138163392345	0.20172145882086323	744.0
g11681	g9303	0.0719621019041115	0.33292443408556854	1531.0
g11682	g9304	0.2042795728268389	0.4157330517792971	2825.0
g11685	g9306	0.253339263617188	0.6310661928401137	4957.0
g11687	g9307	0.0211625542945437	0.12816964572774892	1891.0
g11688	g9308	0.1879206365569549	0.4699698736637872	576.0
g11689	g9309	0.3739854210183404	1.0078010600258211	1219.0
g11690	g9310	0.0652585327422223	0.33705210835468846	1009.0
g11691	g9311	0.0884251450570738	0.3614547839072338	3340.0
g11692	g9312	0.1202569875563845	0.4791805587172113	1399.0
g11693	g9313	0.2354331009477336	0.6904830328681988	3021.0
g11694	g9314	0.0560353868844176	0.23884029833890094	1370.0
g11695	g9315	0.0149073230681966	0.11673998228384497	406.0
g11696	g9316	0.3086305669230952	0.8433568494435217	1944.0
g8717	g9324	0.980034743115225	1.5430437828451216	2359.0
g8718	g9325	0.0985020015458152	0.4385792584568971	1220.0
g8719	g9326	0.1475017539015721	0.5860982436549746	1064.0
g8721	g9327	0.1029549088278885	0.4680190262408178	2479.0
g234	g9329	0.1884244765353632	0.49094209501028985	5349.0
g233	g9330	0.0945362548483966	0.5619274854082417	992.0
g8722	g9331	0.1401672894607536	0.5440092841794744	4044.0
g236	g9333	0.2307914160840427	0.8070746171516281	6716.0
g237	g9334	0.1718329820942778	0.4316013600210571	3075.0
g238	g9335	0.1138386247004047	0.5531992073480844	1569.0
g239	g9336	0.0328015451308559	0.29075667490849955	944.0
g240	g9337	0.2379679008926242	0.6063435203032046	546.0
g241	g9338	0.0496870391559004	0.25389421907479137	650.0
g242	g9339	0.0653805137134597	0.44867296804740175	841.0
g243	g9340	0.0136198542657893	0.22471445500762938	1232.0
g244	g9341	0.1836726922125352	0.6055216177658285	5050.0
g10297	g9342	0.0771071203996656	0.41121696623110987	700.0
g10300	g9343	0.1120761506985369	0.5122810834342569	1551.0
g10301	g9344	0.2089597956385036	0.6632345716127646	2010.0
g10302	g9347	0.3192904644840465	1.068026016827053	1174.0
g10303	g9348	0.1592159448654861	0.5750786075753368	1547.0
g10304	g9349	0.1283767686326097	0.5513335347442331	1365.0
g10305	g9350	0.077388177176423	0.4408399986765892	826.0
g10307	g9351	0.3950820234560672	0.8773525421450311	2496.0
g10308	g9352	0.2312826649830917	0.7143897526279605	2811.0
g10309	g9354	0.2134171296044129	0.4820840468632701	2676.0
g10310	g9355	0.0966158012432545	0.6324491976444488	551.0
g10311	g9356	0.1627795105291647	0.5054090712705512	2510.0
g10312	g9357	0.1541957541369976	0.6291628826717681	1150.0
g10313	g9358	0.0743465350510469	0.42570707671212604	848.0
g10316	g9359	0.0813635714175925	0.3172442503628434	1309.0
g10317	g9362	0.2053861369818093	0.49612818059901487	1630.0
g10321	g9364	0.2729351846915993	0.7386656139845627	5307.0
g10323	g9365	0.3050734900876874	0.78618144695937	1218.0
g10324	g9366	0.025820105812566	0.16459183367626873	1210.0
g10325	g9367	0.2192244841219686	0.5600983385660989	14929.0
g10326	g9368	0.3029667553944826	0.6654773962506771	1008.0
g10327	g9369	0.2738543467802209	0.6399792664581626	10497.0
g10328	g9370	0.0702641130579922	0.27579358509398805	514.0
g10329	g9371	0.0064378077685435	0.5939115159342256	231.0
g10331	g9372	0.1275197399526879	0.5469770416179157	1208.0
g10332	g9373	0.1631587392956637	0.6615629823544644	1175.0
g10333	g9374	0.2781446841980166	0.5594158423517137	2216.0
g10334	g9376	0.082790734675778	0.3011048151289702	644.0
g10336	g9378	0.055958147843381	0.22639361294885624	3207.0
g10338	g9380	0.0680257948388016	0.40960581701404686	1468.0
g10340	g9381	0.2112624406668956	0.49207943165969714	1731.0
g10341	g9382	0.1022593376563229	0.5846064480363319	1815.0
g10342	g9383	0.138176574732179	0.24236186665245973	1610.0
g10343	g9384	0.5113839775129849	0.5652250383694264	2534.0
g10344	g9386	0.3669924068585393	0.8061542260237775	2900.0
g10345	g9388	0.0120581375456496	0.10099266385969284	631.0
g10347	g9390	0.0880378157680555	0.475806272541215	1429.0
g10349	g9391	0.3037372981746286	0.6734561949044688	1667.0
g10351	g9393	0.3445341545759965	0.7138894691154302	1159.0
g10352	g9394	0.0485892573569689	0.31195230598159474	1786.0
g10353	g9395	0.0296360081491953	0.2874172195308327	1501.0
g10355	g9396	0.1555488976317873	0.8011379832331607	3535.0
g10356	g9397	0.0225580914279584	0.29251061771433406	1499.0
g10357	g9398	0.0727610961393143	0.3463985974277167	817.0
g10359	g9399	0.0507762867924986	0.27838202597214917	1188.0
g10361	g9400	0.3638493831315267	0.6021735333892984	875.0
g10362	g9401	0.1333623358571593	0.46013366710541614	2350.0
g10363	g9402	0.032649333552482	0.3307288474238056	960.0
g10364	g9403	0.206111671393898	0.5597392674756079	4408.0
g10365	g9404	0.080050641034727	0.3383513587060146	4295.0
g10366	g9405	0.0662042232214784	0.381903658401193	752.0
g10368	g9407	0.2326161962278796	0.6161174823234983	1604.0
g10369	g9408	0.0628120180524366	0.30655382508985024	1473.0
g10370	g9409	0.081860223532747	0.198759954479301	374.0
g10372	g9412	0.032972342565837	0.21855485365707245	1309.0
g10373	g9413	0.1410844279565493	0.4009166631060753	4163.0
g10375	g9414	0.3522568030150784	0.7981469523496939	4409.0
g10377	g9415	0.1723476539108255	0.43330106288842374	5368.0
g10378	g9416	0.1992264363130949	0.7554103657743552	6890.0
g10380	g9418	0.0164841800390814	0.556453008547033	271.0
g10381	g9419	0.1066884194381382	1.2245210809487759	265.0
g10382	g9420	0.0387182740539803	0.37261116502229435	648.0
g10383	g9421	0.129441227434655	0.4455056435829161	1837.0
g10384	g9422	0.0254850773894059	0.4084775052067111	658.0
g10385	g9423	0.0893876583682922	0.505241877984729	2563.0
g10391	g9425	0.2003681513675512	0.6759624629008965	4429.0
g10392	g9426	0.020135437527141	0.30629502591543956	1144.0
g10393	g9427	0.1118770121077906	0.4339749621867238	4941.0
g10396	g9429	0.0703261195893821	0.2600862047100557	614.0
g10397	g9430	0.0332070047845272	0.21435045326405658	665.0
g10398	g9431	0.0194816148024455	0.3104818483320548	706.0
g10399	g9432	0.0938090126208722	0.5077772702154353	4032.0
g10400	g9434	0.4972968205582235	1.0811677798462054	1545.0
g10405	g9435	0.1299537909555275	0.4408399986765892	810.0
g10406	g9436	0.0675523823129312	0.22846393648700947	2957.0
g10409	g9440	0.1199639329468143	0.5068165783860571	2095.0
g10411	g9441	0.065809476717633	0.3933933510931144	927.0
g10412	g9442	0.1458537408026977	0.5140688508495262	1034.0
g10413	g9443	0.0139631692620528	0.16757100440588413	1533.0
g10414	g9444	0.0079506044899804	0.16339987066002454	1724.0
g10415	g9445	0.0179918672775169	0.3241000163927443	348.0
g10416	g9447	0.0059327929668166	0.21338437326787643	2325.0
g10417	g9448	0.1570356565173507	0.5317830398363013	10545.0
g10421	g9450	0.1728421486203722	0.4667655964266345	1154.0
g10422	g9451	0.170038289265039	0.5198603854199589	1982.0
g10424	g9453	0.1088084978884331	0.4677158384335013	1111.0
g10425	g9454	0.0646952582133051	0.3831192178244929	1887.0
g10428	g9456	0.0682288336542949	0.24485752259215043	1491.0
g10429	g9457	0.1418887512892028	0.4862224607959452	2348.0
g10430	g9458	0.0257234878439056	0.3870052368809913	665.0
g10431	g9459	0.0904422458478772	0.3420130404532467	668.0
g10432	g9460	0.0837407352862575	0.4522470626742357	554.0
g10433	g9462	0.078849990286883	0.42762379766422476	1249.0
g10434	g9463	0.2681117792425001	0.711516293129199	3618.0
g10435	g9464	0.0985260675830234	0.2403612218274244	14261.0
g10436	g9465	0.0251973308030407	0.299989231757654	2622.0
g10437	g9466	0.0247501835397513	0.20169283532478594	1718.0
g10438	g9467	0.1185152310838357	0.6535214665509349	2299.0
g10440	g9468	0.1303805504401098	0.5082868582099989	2108.0
g10441	g9469	0.048737944982653	0.2804684136468425	2358.0
g10442	g9470	0.0867911121540458	0.6099390142331149	2599.0
g10443	g9471	0.0433057460171374	0.24871339361731107	632.0
g10444	g9472	0.0225190126451233	0.25554567164351344	883.0
g10453	g9474	0.0213082513745849	0.29876073025447525	1458.0
g10454	g9475	0.0087925977720444	0.3017140913930884	860.0
g10455	g9476	0.1957989885804869	0.6982715649732536	2459.0
g10456	g9477	0.0311546388309925	0.36790808801005503	651.0
g10460	g9478	0.0851805856464113	0.2615006322862734	2027.0
g10461	g9479	0.1332928856589939	0.5682642762731374	670.0
g10463	g9481	0.3193565499531102	0.8553142648881784	2723.0
g10464	g9482	0.0804225439653402	0.573274488806288	1276.0
g10465	g9483	0.0393274884547829	0.3684947990359175	795.0
g10466	g9484	0.0583100726098799	0.5883447295867243	1085.0
g10467	g9485	0.1857782370426047	0.4546018526777367	241.0
g10470	g9486	0.014354505158023	0.18920283847370417	1578.0
g13628	g9488	0.6747169642704962	1.0534826248410654	2051.0
g10474	g9489	0.1612286187260318	0.6483829750095826	7688.0
g10475	g9490	0.0113393088687425	0.28003259516749796	934.0
g10476	g9491	0.2536540044810358	0.6931941761424989	826.0
g10477	g9492	0.2516395513994557	0.72240573874643	6426.0
g10478	g9493	0.0415331021017153	0.288418817466638	1985.0
g10481	g9494	0.1922869478371149	0.6166797012403807	2572.0
g11516	g9497	0.1702606253626148	0.9366708687880856	449.0
g12549	g9499	0.3380176545848253	0.7143897526279605	459.0
g12548	g9500	0.1518643735481574	0.9722506625917563	1594.0
g12547	g9501	0.1704581226344535	1.1280580475822055	773.0
g12546	g9502	0.0158317224076763	0.10968412524010882	1145.0
g12545	g9504	0.0632558613253131	0.4673914439647763	847.0
g12544	g9505	0.2456786462650345	0.6502109466301101	4377.0
g12542	g9507	0.0405863983932827	0.2649595162031957	2372.0
g12541	g9508	0.1030642576299318	0.36256998718340716	416.0
g12538	g9509	0.2502165538690024	0.6102340467964102	3623.0
g12537	g9510	0.0113209696668637	0.2349115308427092	675.0
g12536	g9511	0.0155445978878377	0.26171467338361665	404.0
g10458	g9513	0.0842399236163743	0.0485999949201866	384.0
g12534	g9514	0.0337365220942517	0.42497838030685686	4888.0
g12533	g9515	0.0991643263487661	0.6695701758479707	1069.0
g12531	g9517	0.1753942725982535	0.5767449791980997	2334.0
g12530	g9519	0.0519712054973168	0.44971584191184133	2955.0
g12529	g9520	0.3708896939998387	0.9865031338676717	4184.0
g12528	g9521	0.2394943491346901	1.04782895791808	356.0
g12527	g9522	0.0569378997789226	0.4759341198066587	585.0
g12526	g9523	0.2562790199148045	0.7588610944107386	4909.0
g12525	g9524	0.2141691828475935	0.8246601511315401	9592.0
g12524	g9525	0.0997099223142446	0.5523732160751693	612.0
g12523	g9526	0.112226506410787	0.424955884131205	5284.0
g12522	g9527	0.0255470242839744	0.35378587023702374	2641.0
g12521	g9528	0.0947031849630722	0.4123555626276769	864.0
g12519	g9529	0.0982422211893896	0.29948343190033966	2422.0
g12518	g9530	0.3489921293383668	0.7657107775496553	1900.0
g12517	g9531	0.0785672731922812	0.32648855344338423	2000.0
g12516	g9533	0.2804375627799288	0.6365816333937875	9180.0
g12514	g9535	0.4090629472451544	0.8467457792671744	3696.0
g12513	g9536	0.0622653133908145	0.45599202916472875	4178.0
g12512	g9537	0.0333725426753828	0.4714564945667805	540.0
g12511	g9538	0.0608973095757602	0.36935736382334555	826.0
g12510	g9539	0.0471668164117002	0.2131886530162438	544.0
g12509	g9540	0.0383804666435311	0.39129368566801975	443.0
g12508	g9541	0.0266991485036709	0.34609453309705446	956.0
g1682	g9543	0.3771294541000054	0.740539990168414	599.0
g12507	g9544	0.0144932046198021	0.2801351312261715	926.0
g12506	g9545	0.0339040775760351	0.3752244080842523	556.0
g12505	g9546	0.0693577651458414	0.34706690032835497	3723.0
g16748	g9547	0.3492838328731459	0.7014968439581841	1551.0
g12500	g9549	0.0708742252475685	0.3326193777730526	1706.0
g12498	g9550	0.0299540642134684	0.2567146548649745	921.0
g12497	g9551	0.1376644971697135	0.393647879581537	2309.0
g12496	g9552	0.0627656429228093	0.21077229704300793	2513.0
g12495	g9553	0.0557285442903862	0.4598283546648066	605.0
g12494	g9554	0.0265045248339816	0.11131500383870499	292.0
g12493	g9555	0.0654961376863924	0.26533264339942614	3622.0
g14499	g9596	0.0294077406731925	0.1506488508795928	1922.0
